,name,accuracy,precision,recall,f1,duration_s
177,IoT_2020-ARF-DDM,99.64,99.5,97.19,98.31,1.3511240482330322
178,IoT_2020-AMF,99.89,99.94,99.07000000000001,99.5,16.606321811676025
179,IoT_2020-EFDT,99.09,99.52,92.08,95.46,4.132389068603516
180,IoT_2020-HAT,98.83,99.39,89.75,93.97999999999999,0.6108987331390381
181,IoT_2020-HTC,98.72,97.25,90.57,93.62,0.39993786811828613
182,IoT_2020-SGT,98.61,98.34,88.62,92.86,2.80958890914917
183,IoT_2020-ADWIN-BA-HT,97.25,92.71000000000001,79.86999999999999,85.0,1.4295649528503418
184,IoT_2020-ADWIN-BO-HT,97.76,94.78,83.35000000000001,88.12,1.5477402210235596
185,IoT_2020-ADA-HT,99.91,99.38,99.81,99.59,1.3945038318634033
186,IoT_2020-BOLE-HT,99.91,99.95,99.22,99.59,1.5632989406585693
187,IoT_2020-BAG-HT,98.92,98.06,91.69,94.62,1.149500846862793
188,IoT_2020-LEVBAG-HT,99.42999999999999,99.38,95.32000000000001,97.25,5.672425985336304
189,IoT_2020-SRP-HT,99.56,99.77000000000001,96.12,97.86,4.448608160018921
