,name,accuracy,precision,recall,f1,duration_s
80,6LoWPAN-ARF-ADWIN,95.12,95.56,87.0,90.57,3.028505802154541
81,6LoWPAN-ARF-DDM,94.28,93.42,85.77,89.0,3.861877918243408
82,6LoWPAN-AMF,99.38,99.57000000000001,98.26,98.9,95.99292802810669
83,6LoWPAN-EFDT,88.97,80.88,79.64,80.23,5.374162197113037
84,6LoWPAN-HAT,88.41,80.10000000000001,77.64999999999999,78.78,2.634658098220825
85,6LoWPAN-HTC,97.3,94.89,95.72,95.3,1.3618240356445312
86,6LoWPAN-SGT,88.3,92.10000000000001,66.44,71.35000000000001,4.736536264419556
87,6LoWPAN_-ADWIN-BA-HT,92.11,88.02,82.89999999999999,85.15,4.61980414390564
88,6LoWPAN-ADWIN-BO-HT,92.67999999999999,87.22,86.98,87.1,5.431548833847046
89,6LoWPAN-ADA-HT,97.94,96.04,96.77,96.39999999999999,4.703511953353882
90,6LoWPAN-BOLE-HT,98.61,97.21,97.97,97.58,4.613049268722534
91,6LoWPAN-BAG-HT,95.21,92.17999999999999,90.72,91.43,3.849311113357544
92,6LoWPAN-LEVBAG-HT,93.77,91.9,85.28999999999999,88.13,17.884473085403442
93,6LoWPAN-SRP-HT,94.43,93.31,86.45,89.4,13.458887815475464
94,6LoWPAN-SRP-ADWIN,94.89999999999999,94.89999999999999,86.75,90.16999999999999,16.929071187973022
95,6LoWPAN-SRP-DDM,93.88,93.08999999999999,84.63000000000001,88.12,20.248566150665283
96,6LoWPAN-ARF-ADWIN,94.61,94.17,86.33,89.63,3.332850933074951
97,6LoWPAN-ARF-DDM,94.84,94.69,86.71,90.08,4.073928117752075
98,6LoWPAN-AMF,99.42999999999999,99.6,98.41,98.99,95.72965121269226
99,6LoWPAN-EFDT,92.32000000000001,88.3,83.47,85.61,6.327988862991333
100,6LoWPAN-HAT,91.92,87.92,82.23,84.69,3.0207810401916504
101,6LoWPAN-HTC,97.33000000000001,95.00999999999999,95.69,95.35,1.342609167098999
102,6LoWPAN-SGT,88.99000000000001,91.57,68.84,74.03999999999999,4.838370084762573
103,6LoWPAN_-ADWIN-BA-HT,87.06,77.18,81.84,79.12,4.846066951751709
104,6LoWPAN-ADWIN-BO-HT,87.68,78.3,78.8,78.55,5.722724199295044
105,6LoWPAN-ADA-HT,97.99,95.35,97.92,96.57,4.601306676864624
106,6LoWPAN-BOLE-HT,98.34,96.92,97.26,97.09,4.552391052246094
107,6LoWPAN-BAG-HT,97.55,96.05,95.27,95.65,3.8716630935668945
108,6LoWPAN-LEVBAG-HT,94.08999999999999,92.51,85.92,88.75999999999999,18.021806240081787
109,6LoWPAN-SRP-HT,95.17,95.19999999999999,87.45,90.74,14.540795803070068
110,6LoWPAN-SRP-ADWIN,94.93,95.39,86.47,90.16,16.183043956756592
111,6LoWPAN-SRP-DDM,93.82000000000001,93.4,84.16,87.9,18.811617136001587
112,6LoWPAN-ARF-ADWIN,94.31,94.14,85.28999999999999,88.92999999999999,3.0045852661132812
113,6LoWPAN-ARF-DDM,93.89999999999999,94.57,83.50999999999999,87.82,3.989183187484741
114,6LoWPAN-AMF,99.47,99.63,98.52,99.07000000000001,96.10718894004822
115,6LoWPAN-EFDT,91.95,87.09,83.54,85.16,7.204551935195923
116,6LoWPAN-HAT,93.17,89.92999999999999,85.07000000000001,87.24,2.1939690113067627
117,6LoWPAN-HTC,97.02,94.12,95.63000000000001,94.85,1.3047380447387695
118,6LoWPAN-SGT,90.09,91.59,72.43,77.77,5.7148401737213135
119,6LoWPAN_-ADWIN-BA-HT,86.82,76.8,81.22,78.66,4.760570049285889
120,6LoWPAN-ADWIN-BO-HT,91.06,84.54,83.69,84.1,5.8787829875946045
121,6LoWPAN-ADA-HT,98.37,96.69,97.67,97.17,4.676347017288208
122,6LoWPAN-BOLE-HT,98.50999999999999,97.49,97.27,97.38,4.664550065994263
123,6LoWPAN-BAG-HT,98.11999999999999,96.78999999999999,96.57,96.67999999999999,3.810011863708496
124,6LoWPAN-LEVBAG-HT,93.93,91.53,86.32,88.64,17.95961308479309
125,6LoWPAN-SRP-HT,94.46,93.8,86.09,89.35,15.594667911529541
126,6LoWPAN-SRP-ADWIN,94.89999999999999,94.05,87.48,90.34,15.624836921691895
127,6LoWPAN-SRP-DDM,94.72,93.97999999999999,86.9,89.94,19.253742218017578
128,6LoWPAN-ARF-ADWIN,94.67999999999999,94.28999999999999,86.49,89.79,2.9409849643707275
129,6LoWPAN-ARF-DDM,92.58,92.13,80.7,85.00999999999999,3.8501901626586914
130,6LoWPAN-AMF,99.48,99.63,98.55000000000001,99.08,96.10906887054443
131,6LoWPAN-EFDT,94.57,91.11,89.51,90.28,8.43817400932312
132,6LoWPAN-HAT,91.07,84.28,84.39,84.33,2.811255931854248
133,6LoWPAN-HTC,97.34,95.92,94.63000000000001,95.26,1.3381729125976562
134,6LoWPAN-SGT,90.09,91.59,72.43,77.77,4.506035089492798
135,6LoWPAN_-ADWIN-BA-HT,88.67,79.80000000000001,81.83,80.75,4.88442587852478
136,6LoWPAN-ADWIN-BO-HT,89.67,81.51,83.3,82.35,5.647777080535889
137,6LoWPAN-ADA-HT,98.95,97.92,98.42999999999999,98.17,4.56458592414856
138,6LoWPAN-BOLE-HT,98.65,97.34,97.94,97.64,4.577128887176514
139,6LoWPAN-BAG-HT,98.22,96.95,96.78,96.86,3.912233829498291
140,6LoWPAN-LEVBAG-HT,94.66,94.03,86.61999999999999,89.77000000000001,17.586452960968018
141,6LoWPAN-SRP-HT,94.41000000000001,93.57,86.11999999999999,89.29,14.519772291183472
142,6LoWPAN-SRP-ADWIN,94.85,94.21000000000001,87.15,90.19,16.665095806121826
143,6LoWPAN-SRP-DDM,95.00999999999999,94.78,87.25,90.46,15.948509216308594
144,6LoWPAN-ARF-ADWIN,94.34,93.39,86.04,89.17,3.0235061645507812
145,6LoWPAN-ARF-DDM,93.88,92.47,85.19,88.28,3.8386502265930176
146,6LoWPAN-AMF,99.48,99.63,98.55000000000001,99.08,96.35805106163025
147,6LoWPAN-EFDT,95.24000000000001,92.19000000000001,90.85,91.5,9.10760498046875
148,6LoWPAN-HAT,84.32,73.55000000000001,79.81,75.84,2.133863925933838
149,6LoWPAN-HTC,97.67,95.85000000000001,95.99,95.92,1.3313829898834229
150,6LoWPAN-SGT,90.23,91.73,72.85000000000001,78.19,3.5661840438842773
151,6LoWPAN_-ADWIN-BA-HT,85.82,75.44999999999999,81.06,77.64999999999999,4.830296993255615
152,6LoWPAN-ADWIN-BO-HT,90.95,84.31,83.56,83.93,5.290647029876709
153,6LoWPAN-ADA-HT,98.5,97.71,96.97,97.34,5.324263334274292
154,6LoWPAN-BOLE-HT,99.03999999999999,98.26,98.36,98.31,4.59800386428833
155,6LoWPAN-BAG-HT,98.29,97.02,96.98,97.0,3.822366952896118
156,6LoWPAN-LEVBAG-HT,94.03,92.01,86.21,88.75999999999999,17.384717226028442
157,6LoWPAN-SRP-HT,94.37,93.37,86.17,89.25,14.750262975692749
158,6LoWPAN-SRP-ADWIN,94.03,93.78999999999999,84.57000000000001,88.32,16.726381063461304
159,6LoWPAN-SRP-DDM,94.34,94.12,85.41,89.01,18.79436206817627
